Code,Digit,Name_EN,Name_KO,Name_JA,Reg,Type,Typo,Pendulum,Staple,Arch,Usage,Possible
15984,53318263,"Bahalutiya, the Grand Radiance",빛의 천천 바하루티야,光の天穿バハルティヤ,,메인,효과,FALSE,,,0,FALSE
15985,89707961,Pharaonic Guardian Sphinx,파라오닉가디언 스핑크스,王家の守護者スフィンクス,,메인,효과,FALSE,,,0,FALSE
15986,15792576,Sky Scourge Cidhels,천마신 시드헬즈,天魔神 シドヘルズ,,메인,효과,FALSE,,,0,FALSE
15987,52296675,Anchamoufrite,앤카모플라이트,アンカモフライト,,메인,효과,TRUE,전용,스몰월드,3,TRUE
15988,88685329,Dark Eye Nightmare,다크아이 나이트메어,ダークアイ・ナイトメア,,메인,효과,FALSE,전용,다크,0,TRUE
15989,15079028,World Soul - Carbon,지구 신－카르본,地久神－カルボン,,메인,효과,FALSE,,범용,3,TRUE
15990,51474037,Yamorimori,야모이모리,ヤモイモリ,,메인,효과,FALSE,,,0,FALSE
15991,87468732,Clock Arc,변도기구 클락아크,変導機咎 クロックアーク,,메인,효과,TRUE,,,0,FALSE
15992,14957440,Otoshidamashi,낙혼,落魂,,메인,효과,FALSE,,,0,FALSE
15993,40352445,White Knight of Dogmatika,드래그마의 알버스 나이트,凶導の白騎士,,메인,의식,FALSE,전용,드래그마,0,TRUE
15994,87746184,Albion the Branded Dragon,낙인룡 알비온,烙印竜アルビオン,,엑스트라,융합,FALSE,전용,낙윤,1149,TRUE
15995,13735899,Mysterion the Dragon Crown,미스테리온의 용관,ミュステリオンの竜冠,,엑스트라,융합,FALSE,준범용,범용,4,TRUE
15996,40139997,Ruddy Rose Dragon,블러드 로즈 드래곤,ブラッド・ローズ・ドラゴン,,엑스트라,싱크로,FALSE,범용,로즈,143,TRUE
15997,76524506,Garden Rose Flora,가든 로즈 플로라,ガーデン・ローズ・フローラ,,엑스트라,싱크로,FALSE,범용,로즈,0,TRUE
15998,12018201,Lavalval Exlord,라바르바르 엑스로드,ラヴァルバル・エクスロード,,엑스트라,싱크로,FALSE,전용,라바르,0,TRUE
15999,49407319,Star Mine,스타 마인,スター・マイン,,엑스트라,싱크로,FALSE,전용,없음,0,TRUE
16000,75402014,Ultimate Dragonic Utopia Ray,용장합체 드래고닉 호프레이,竜装合体 ドラゴニック・ホープレイ,,엑스트라,엑시즈,FALSE,전용,유토피아,0,TRUE
16001,2896663,ZW - Dragonic Halberd,ZW－드래고닉 할 버드,ZW－弩級兵装竜王戟,,엑스트라,엑시즈,FALSE,전용,유토피아,0,TRUE
16002,48285768,Springans Merrymaker,스프리건즈 메리메이커,スプリガンズ・メリーメイカー,,엑스트라,엑시즈,FALSE,전용,스프리건즈,6,TRUE
16003,74689476,"Rilliona, the Wondrous Magistus Witch Wardrobe",마기스토스 위치 산드리용,結晶の魔女サンドリヨン,,엑스트라,엑시즈,FALSE,전용,마기스토스,1,TRUE
16004,1174075,Drytron Mu Beta Fafnir,드라이트론－파프μβ',竜輝巧－ファフμβ’,,엑스트라,엑시즈,FALSE,전용,드라이트론,165,TRUE
16005,47163170,Tri-Brigade Bearbrumm the Rampant Rampager,트라이브리게이드 괴격 베어브룸,鉄獣戦線 塊撃のベアブルム,,엑스트라,링크,FALSE,전용,트라이브리게이드,182,TRUE
16006,74567889,Dark Infant @Ignister,다크인펀트＠이그니스터,ダークインファント＠イグニスター,,엑스트라,링크,FALSE,전용,이그니스터,126,TRUE
16007,952523,Traptrix Cularia,클라리아의 충혹마,クラリアの蟲惑魔,,엑스트라,링크,FALSE,전용,충혹,6,TRUE
16008,36346532,Paleozoic Cambroraster,버제스토마 캄브로라스터,バージェストマ・カンブロラスター,,엑스트라,링크,FALSE,전용,버제스토마,0,TRUE
16009,73345237,Benghalancer the Resurgent,회생의 벵갈란제스,廻生のベンガランゼス,,엑스트라,링크,FALSE,전용,식물,17,TRUE
16010,9839945,"Lyna the Light Charmer, Lustrous",조요의 광령사 라이너,照耀の光霊使いライナ,,엑스트라,링크,FALSE,범용,범용,250,TRUE
16011,36224040,Rank-Up-Magic Zexal Force,RUM－제알 포스,RUM－ゼアル・フォース,,메인,마법,FALSE,전용,RUM,0,TRUE
16012,62623659,Zexal Construction,제알 컨스트럭션,ゼアル・コンストラクション,,메인,마법,FALSE,전용,유토피아,0,TRUE
16013,4017398,Zexal Entrust,제알 엔트러스트,ゼアル・エントラスト,,메인,마법,FALSE,전용,유토피아,0,TRUE
16014,31002402,Dogmatikalamity,드래그마타,凶導の福音,,메인,마법,FALSE,전용,드래그마,0,TRUE
16015,7496001,Springans Booty,스프리건즈 부티,スプリガンズ・ブーティー,,메인,마법,FALSE,전용,스프리건즈,9,TRUE
16016,34995106,Branded in White,순백의 낙인,白の烙印,,메인,마법,FALSE,전용,낙인,2,TRUE
16017,70389815,Amazing Time Ticket,어메이징타임티켓,アメイジングタイムチケット,,메인,마법,FALSE,전용,어메이즈먼트,0,TRUE
16018,6374519,Amazement Special Show,어메이즈먼트 스페셜쇼,アメイズメント・スペシャルショー,,메인,마법,FALSE,전용,어메이즈먼트,0,TRUE
16019,33773528,Amazement Precious Park,어메이즈먼트 프레셔스파크,アメイズメント・プレシャスパーク,,메인,마법,FALSE,전용,어메이즈먼트,0,TRUE
16020,69167267,Basal Rose Shoot,베이슬 로즈 슛,薫り貴き薔薇の芽吹き,,메인,마법,FALSE,준범용,로즈,112,TRUE
16021,6552971,A.I. Meet You,메구리－Ai－,めぐり－Ai－,,메인,마법,FALSE,전용,이그니스터,158,TRUE
16022,32056070,You and A.I.,유우－Ai－,ユウ－Ai－,,메인,마법,FALSE,전용,AI,0,TRUE
16023,68045685,Bujincandescence,무사신리,武神籬,,메인,마법,FALSE,전용,무사신,0,TRUE
16024,5439384,Birth of the Prominence Flame,염웅폭화탄,炎雄爆誕,,메인,마법,FALSE,전용,라바르,0,TRUE
16025,31834488,Book of Lunar Eclipse,개기월식의 서,皆既月蝕の書,,메인,마법,FALSE,범용,범용,20,TRUE
16026,68223137,One-Kuri-Way,원크리웨이,ワンクリウェイ,,메인,마법,FALSE,,,0,FALSE
16027,94317736,Hidden Springs of the Far East,극동비천향,極東秘泉郷,,메인,마법,FALSE,,,0,FALSE
16028,31712840,Zexal Alliance,제알 얼라이언스,ゼアル・アライアンス,,메인,함정,FALSE,전용,유토피아,0,TRUE
16029,67100549,Screams of the Branded,낙인흉명,烙印凶鳴,,메인,함정,FALSE,전용,낙인,2,TRUE
16030,93595154,Judgment of the Branded,낙인의 심판,烙印の裁き,,메인,함정,FALSE,전용,낙인,0,TRUE
16031,20989253,Amazement Family Faces,어메이즈먼트 패밀리페이스,アメイズメント・ファミリーフェイス,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16032,66984907,Amaze Attraction Cyclo-Coaster,A・∀・CC,A・∀・CC,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16033,93473606,Amaze Attraction Wonder Wheel,A・∀・WW,A・∀・WW,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16034,29867611,Amaze Attraction Majestic Merry-Go-Round,A・∀・MM,A・∀・MM,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16035,55262310,Amaze Attraction Rapid Racing,A・∀・RR,A・∀・RR,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16036,92650018,Amaze Attraction Horror House,A・∀・HH,A・∀・HH,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16037,28645123,A.I. Challenge You,하타시－Ai－,果たし－Ai－,,메인,함정,FALSE,전용,Ai,0,TRUE
16038,55049722,S-Force Chase,S－Force 체이스,S－Force チェイス,,메인,함정,FALSE,전용,S-Force,0,TRUE
16039,91534476,One by One,원 바이 원,ワン・バイ・ワン,,메인,함정,FALSE,,,0,FALSE
16040,27923575,Boo-Boo Game,부비게임,ブービーゲーム,,메인,함정,FALSE,전용,트윈,9,TRUE
16041,54927180,Fukubiki,복비희,福悲喜,,메인,함정,FALSE,,,0,FALSE
16046,16684346,Proxy Horse,프록시 호스,プロキシー・ホース,,메인,효과,FALSE,,,0,FALSE
16047,52083044,Time Thief Temporwhal,크로노다이버 템프웨이러,クロノダイバー・テンプホエーラー,,메인,효과,FALSE,전용,크로노다이버,0,TRUE
16048,89477759,Number C1000: Numerounius,CNo.1000 몽환허신 누메로니어스,CNo.1000 夢幻虚神ヌメロニアス,,엑스트라,엑시즈,FALSE,전용,범용,0,TRUE
16049,15862758,Number iC1000: Numerounius Numerounia,CiNo.1000 몽환허광신 누메로니어스 누메로니아,CiNo.1000 夢幻虚光神ヌメロニアス・ヌメロニア,,엑스트라,엑시즈,FALSE,전용,범용,0,TRUE
16050,41850466,Numeron Chaos Ritual,누메론 카오스 리츄얼,ヌメロン・カオス・リチューアル,,메인,마법,FALSE,,,0,FALSE
16071,36010310,"Nunu, the Ogdoadic Remnant",명세계의 재－눌,溟界の滓－ヌル,,메인,효과,FALSE,전용,명세계,0,TRUE
16072,62405028,"Nauya, the Ogdoadic Remnant",명세계의 재－나이아,溟界の滓－ナイア,,메인,효과,FALSE,전용,명세계,0,TRUE
16073,9400127,"Flogos, the Ogdoadic Boundless",명세계의 막－프로기,溟界の漠－フロギ,,메인,효과,FALSE,전용,명세계,0,TRUE
16074,35998832,"Zohah, the Ogdoadic Boundless",명세계의 막－조하,溟界の漠－ゾーハ,,메인,효과,FALSE,전용,명세계,0,TRUE
16075,62383431,"Keurse, the Ogdoadic Light",명세계의 황혼－커스,溟界の黄昏－カース,,메인,효과,FALSE,전용,명세계,0,TRUE
16076,98787535,"Aleirtt, the Ogdoadic Dark",명세계의 혼암－알레트,溟界の昏闇－アレート,,메인,효과,FALSE,전용,명세계,0,TRUE
16077,34172284,"Aron, the Ogdoadic King",명세계왕－아론,溟界王－アロン,,메인,효과,FALSE,전용,명세계,0,TRUE
16078,61160289,"Amunessia, the Ogdoadic Queen",명세계비－애뮤네시아,溟界妃－アミュネシア,,메인,효과,FALSE,전용,명세계,0,TRUE
16079,97565997,"Ogdoabyss, the Ogdoadic Overlord",명세계신－오그도어비스,溟界神－オグドアビス,,메인,효과,FALSE,전용,명세계,0,TRUE
16080,24050692,Ogdoadic Water Lily,명세계의 사수련,溟界の蛇睡蓮,,메인,마법,FALSE,전용,명세계,0,TRUE
16081,60448701,Ogdoadic Origin,명세계의 연원,溟界の淵源,,메인,마법,FALSE,전용,명세계,0,TRUE
16082,96433300,Ogdoadic Hollow,명세계의 허구,溟界の虚,,메인,함정,FALSE,전용,명세계,0,TRUE
16083,23837054,Ogdoadic Calling,명세계가 부르는 이무기,溟界の呼び蛟,,메인,함정,FALSE,전용,명세계,0,TRUE
16084,55226153,DoSolfachord Cutia,도도레미코드 큐티아,ドドレミコード・キューティア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16085,92610868,ReSolfachord Dreamia,레도레미코드 드리미아,レドレミコード・ドリーミア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16086,28115467,MiSolfachord Eliteia,미도레미코드 엘리티아,ミドレミコード・エリーティア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16087,54100561,FaSolfachord Fancia,파도레미코드 팬시아,ファドレミコード・ファンシア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16088,91598270,SolSolfachord Gracia,솔도레미코드 그레이시아,ソドレミコード・グレーシア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16089,27993919,LaSolfachord Angelia,라도레미코드 엔제리아,ラドレミコード・エンジェリア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16090,54387923,TiSolfachord Beautia,시도레미코드 뷰티아,シドレミコード・ビューティア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16091,80776622,DoSolfachord Coolia,도도레미코드 쿨리아,ドドレミコード・クーリア,,메인,효과,TRUE,전용,도레미코드,0,TRUE
16092,27870337,Solfachord Elegance,도레미코드 엘레강스,ドレミコード・エレガンス,,메인,마법,FALSE,전용,도레미코드,0,TRUE
16093,53265336,Solfachord Scale,도레미코드 스케일,ドレミコード・スケール,,메인,마법,FALSE,전용,도레미코드,0,TRUE
16094,29650040,Solfachord Harmonia,도레미코드 하르모니아,ドレミコード・ハルモニア,,메인,마법,FALSE,전용,도레미코드,0,TRUE
16095,56058749,Solfachord Musica,도레미코드 무지카,ドレミコード・ムジカ,,메인,함정,FALSE,전용,도레미코드,0,TRUE
16096,92043888,Solfachord Formal,도레미코드 포멀,ドレミコード・フォーマル,,메인,함정,FALSE,전용,도레미코드,0,TRUE
16097,29537493,Ursarctic Mikpolar,베어루크티－미크폴라,ベアルクティ－ミクポーラ,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16098,55936191,Ursarctic Miktanus,베어루크티－미크타너스,ベアルクティ－ミクタナス,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16099,81321206,Ursarctic Mikbilis,베어루크티－미크빌리스,ベアルクティ－ミクビリス,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16100,28715905,Ursarctic Megapolar,베어루크티－메가폴라,ベアルクティ－メガポーラ,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16101,54700519,Ursarctic Megatanus,베어루크티－메가타너스,ベアルクティ－メガタナス,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16102,81108658,Ursarctic Megabilis,베어루크티－메가빌리스,ベアルクティ－メガビリス,,메인,효과,FALSE,전용,베어루크티,0,TRUE
16103,27693363,Ursarctic Polari,베어루크티－폴라리,ベアルクティ－ポラリィ,,엑스트라,싱크로,FALSE,전용,베어루크티,0,TRUE
16104,53087962,Ursarctic Septentrion,베어루크티－셉텐＝트리온,ベアルクティ－セプテン＝トリオン,,엑스트라,싱크로,FALSE,전용,베어루크티,0,TRUE
16105,80086070,Ursarctic Grand Chariot,베어루크티－그랑＝샤리오,ベアルクティ－グラン＝シャリオ,,엑스트라,싱크로,FALSE,전용,베어루크티,0,TRUE
16106,16471775,Ursarctic Departure,베어루크티 디파쳐,ベアルクティ・ディパーチャー,,메인,마법,FALSE,전용,베어루크티,0,TRUE
16107,53865474,Ursarctic Slider,베어루크티 슬라이더,ベアルクティ・スライダー,,메인,마법,FALSE,전용,베어루크티,0,TRUE
16108,89264428,Ursarctic Big Dipper,베어루크티 빅디퍼,ベアルクティ・ビッグディッパー,,메인,마법,FALSE,전용,베어루크티,0,TRUE
16109,15758127,Ursarctic Quint Charge,베어루크티 퀸트차지,ベアルクティ・クィントチャージ,,메인,함정,FALSE,전용,베어루크티,0,TRUE
16122,49964567,Staysailor Romarin,스테이세일라 로마린,ステイセイラ・ロマリン,,메인,효과,FALSE,전용,식물,5,TRUE
16184,2139640,Amabie,아마비에상,あまびえさん,,메인,효과,FALSE,,,0,FALSE
16188,38412161,Chow Sai the Ghost Stopper,영새술사 쵸우사이,霊塞術師 チョウサイ,,메인,효과,FALSE,,,0,FALSE
16189,64806765,Crow Tengu,파마의 까마귀 탱구,破魔のカラス天狗,,메인,효과,FALSE,,,0,TRUE
16190,291414,Converging Wills Dragon,하나된 마음의 용,想い集いし竜,,메인,효과,FALSE,전용,,0,TRUE
16191,37799519,Stardust Synchron,스타더스트 싱크론,スターダスト・シンクロン,,메인,효과,FALSE,전용,스타더스트,26,TRUE
16192,63184227,Stardust Trail,스타더스트 트레일,スターダスト・トレイル,,메인,효과,FALSE,전용,스타더스트,12,TRUE
16193,90179822,Despian Comedy,희극의 데스피아안,喜劇のデスピアン,,메인,효과,FALSE,전용,데스피아,219,TRUE
16194,36577931,Despian Tragedy,비극의 데스피아안,悲劇のデスピアン,,메인,효과,FALSE,전용,데스피아,618,TRUE
16195,62962630,Aluber the Jester of Despia,데스피아의 도화 알베르,デスピアの導化アルベル,,메인,효과,FALSE,전용,데스피아,1153,TRUE
16196,99456344,Dramaturge of Despia,데스피아의 드라마트루기아,デスピアの大導劇神,,메인,효과,FALSE,전용,데스피아,32,TRUE
16197,25451383,Albion the Shrouded Dragon,흑의룡 알비온,黒衣竜アルビオン,,메인,효과,FALSE,전용,낙윤,122,TRUE
16198,62849088,The Iris Swordsoul,요안의 상검사,妖眼の相剣師,,메인,효과,FALSE,준범용,상검,30,TRUE
16199,98234196,"Clavkiys, the Magikey Skyblaster",마건총사－클라비스,魔鍵銃士－クラヴィス,,메인,일반,FALSE,전용,마건,0,TRUE
16200,24639891,Gunkan Suship Shari,샤리 군관,しゃりの軍貫,,메인,일반,FALSE,전용,군관,0,TRUE
16201,61027400,Gunkan Suship Ikura,이쿠라 군관,いくらの軍貫,,메인,효과,FALSE,전용,군관,0,TRUE
16202,97112505,Chronomaly Magella Globe,오파츠 메가라 그로브,先史遺産メガラ・グローヴ,,메인,효과,FALSE,전용,오파츠,0,TRUE
16203,24506253,Chronomaly Acambaro Figures,오파츠 아캄바로의 토우,先史遺産アカンバロの土偶,,메인,효과,FALSE,전용,오파츠,0,TRUE
16204,50901852,"Gizmek Inaba, the Hopping Hare of Hakuto",기교토－이나바노오키노시로,機巧菟－稻羽之淤岐素,,메인,효과,FALSE,준범용,기교,0,TRUE
16205,96399967,"Gizmek Naganaki, the Sunrise Signaler",기교조－토코요우즈메노나가나키,機巧鳥－常世宇受賣長鳴,,메인,효과,FALSE,준범용,기교,3,TRUE
16206,23384666,"Gizmek Taniguku, the Immobile Intellect",기교와－이와타테노타니구쿠,機巧蛙－磐盾多邇具久,,메인,효과,FALSE,준범용,기교,0,TRUE
16207,59789370,"Gizmek Arakami, the Hailbringer Hog",기교저－이부키노효우아라가미,機巧猪－伊服岐雹荒神,,메인,효과,FALSE,준범용,기교,0,TRUE
16208,86277379,Gusto Vedir,가스타 베즐,ガスタ・ヴェズル,,메인,효과,FALSE,전용,가스타,0,TRUE
16209,22662014,Amazement Assistant Delia,어메이즈먼트 어시스턴트 ＜Delia＞,驚楽園の助手 ＜Delia＞,,메인,효과,FALSE,전용,어메이즈먼트,0,TRUE
16210,58066722,Alien Stealthbuster,에일리언 버스터,エーリアン・バスター,,메인,효과,FALSE,전용,에일리언,0,FALSE
16211,85055821,"Carpiponica, Mystical Beast of the Forest",숲의 성수 카르피포니카,森の聖獣 カルピポニカ,,메인,효과,FALSE,전용,숲의,0,TRUE
16212,11449436,Glacier Aqua Madoor,빙하의 물의 조종자,氷河のアクア・マドール,,메인,효과,FALSE,,,0,FALSE
16213,58844135,Antihuman Intelligence ME-PSY-YA,인공지능 ME－PSY－YA,人攻智能ME－PSY－YA,,메인,효과,TRUE,,범용,9,TRUE
16214,84339249,Protecting Spirit Loagaeth,수호천령 로가에스,守護天霊ロガエス,,메인,효과,FALSE,,,1,TRUE
16215,11327848,Master's Diploman,수사호 디플로맨,修士号ディプロマン,,메인,효과,FALSE,,,0,FALSE
16216,57722593,Konohanasakuya,코노하나사쿠야,木花咲弥,,메인,효과,FALSE,,,0,TRUE
16217,83116692,Doombearer Psychopompos,사안의 전령－프슈코폼포스,死眼の伝霊－プシュコポンポス,,메인,효과,FALSE,,,0,FALSE
16218,10505300,Slower Swallow,슬로워스왈로,スロワースワロー,,메인,효과,FALSE,,,0,FALSE
16219,46999905,Saambell the Star Bonder,반성사 샘벨,絆醒師セームベル,,메인,효과,TRUE,,,0,FALSE
16220,83094004,Aeropixthree,에어로피Ξ,エアロピΞ,,메인,효과,FALSE,준범용,범용,0,TRUE
16221,19489718,Magikey Mechmusket - Batosbuster,마건총－바토스버스터,魔鍵銃－バトスバスター,,메인,의식,FALSE,전용,마건,0,TRUE
16222,45877457,Magikey Mechmortar - Garesglasser,마건포－가레스베트,魔鍵砲－ガレスヴェート,,메인,의식,FALSE,전용,마건,0,TRUE
16223,72272462,Despian Quaeritis,데스피아안 쿠에리티스,デスピアン・クエリティス,,엑스트라,융합,FALSE,전용,데스피아,299,TRUE
16224,18666161,Despian Proskenion,데스피아안 프로스케니온,デスピアン・プロスケニオン,,엑스트라,융합,FALSE,전용,데스피아,76,TRUE
16225,45655875,Magikey Beast - Ansyalabolas,마건소수－안샤라볼라스,魔鍵召獣－アンシャラボラス,,엑스트라,융합,FALSE,전용,마건,22,TRUE
16226,71159974,Magikey Dragon - Andrabime,마건소룡－안드라비무스,魔鍵召竜－アンドラビムス,,엑스트라,융합,FALSE,전용,마건,0,TRUE
16227,3544583,Allvain the Essence of Vanity,무의 필경 올베인,無の畢竟 オールヴェイン,,엑스트라,융합,FALSE,기타,융합,36,TRUE
16228,40939228,Shooting Majestic Star Dragon,슈팅 세이비어 스타 드래곤,シューティング・セイヴァー・スター・ドラゴン,,엑스트라,싱크로,FALSE,전용,스타더스트,0,TRUE
16229,76937326,Daigusto Laplampilica,다이가스타 라프람피리카,ダイガスタ・ラプラムピリカ,,엑스트라,싱크로,FALSE,전용,가스타,0,TRUE
16230,3322931,Stellar Wind Wolfrayet,성풍랑 울프라이에,星風狼ウォルフライエ,,엑스트라,싱크로,FALSE,준범용,범용,2,TRUE
16231,49816630,Gaiarmor Dragonshell,갑전룡 가이암,甲纏竜ガイアーム,,엑스트라,싱크로,FALSE,전용,없음,0,TRUE
16232,75215744,Gunkan Suship Ikura-class Dreadnought,노급군관－이쿠라형일번함,弩級軍貫－いくら型一番艦,,엑스트라,엑시즈,FALSE,전용,군관,0,TRUE
16233,2609443,Chronomaly Vimana,오파츠 비마나,先史遺産ヴィマナ,,엑스트라,엑시즈,FALSE,전용,오파츠,2,TRUE
16234,38694052,"Voloferniges, the Darkest Dragon Doomrider",흑용룡기 보르니게슈,黒熔龍騎ヴォルニゲシュ,,엑스트라,엑시즈,FALSE,범용,범용,40,TRUE
16235,75083197,Dragonlark Pairen,고천자룡 파이렌,告天子竜パイレン,,엑스트라,엑시즈,FALSE,전용,없음,20,TRUE
16236,1487805,Cosmic Slicer Zer'oll,우주협 제로올,宇宙鋏ゼロオル,,엑스트라,링크,FALSE,전용,에일리언,0,TRUE
16237,37972500,GranSolfachord Musecia,그랜도레미코드 뮤제시아,グランドレミコード・ミューゼシア,,엑스트라,링크,FALSE,전용,도레미코드,0,TRUE
16238,64966519,Dispatchparazzi,격촬 디스파라치,激撮ディスパラッチ,,엑스트라,링크,FALSE,준범용,범용,15,TRUE
16239,365213,Arrive in Light,광래하는 기적,光来する奇跡,,메인,마법,FALSE,전용,스타더스트,0,TRUE
16240,37750912,Stardust Illumination,스타더스트 일루미네이트,スターダスト・イルミネイト,,메인,마법,FALSE,전용,스타더스트,12,TRUE
16241,63144961,Majestic Absorption,세이비어 앱소프션,セイヴァー・アブソープション,,메인,마법,FALSE,,,0,FALSE
16242,99543666,"Despia, Theater of the Branded",낙인극의 성 데스피아,烙印劇城デスピア,,메인,마법,FALSE,전용,낙인,33,TRUE
16243,36637374,Branded Opening,낙인개막,烙印開幕,제한,메인,마법,FALSE,전용,낙인,891,TRUE
16244,62022479,Branded Bond,낙인의 연,烙印の絆,,메인,마법,FALSE,전용,낙인,0,TRUE
16245,99426088,Magikey Maftea,마건－마프테아,魔鍵－マフテア,,메인,마법,FALSE,전용,마건,0,TRUE
16246,35815783,Magikey World,마건시해,魔鍵施解,,메인,마법,FALSE,전용,마건,0,TRUE
16247,62200831,Gunkan Sushipyard Seaside Supper Spot,군관처 『카이센』,軍貫処 『海せん』,,메인,마법,FALSE,전용,군관,0,TRUE
16248,98204536,Chronomaly Temple - Trilithon,오파츠 팰리스 트릴리톤,先史遺産驚神殿－トリリトン,,메인,마법,FALSE,전용,오파츠,0,TRUE
16249,24793135,Sacred Scrolls of the Gizmek Legend,기교전－카미츠카와시메노키키에,機巧伝－神使記紀図,,메인,마법,FALSE,준범용,기교,0,TRUE
16250,1187243,Tailwind of Gusto,가스타를 위한 추풍,ガスタへの追風,,메인,마법,FALSE,전용,가스타,0,TRUE
16251,37582948,Live☆Twin Sunny's Snitch,Live☆Twin 트러블상,Live☆Twin トラブルサン,,메인,마법,FALSE,전용,트윈,80,TRUE
16252,64576557,Triamid Loading,트라미드 로딩,古代遺跡の静粛,,메인,마법,FALSE,전용,트라미드,0,FALSE
16253,90965652,Dimer Synthesis,다이머 신서시스,二量合成,,메인,마법,FALSE,,,0,FALSE
16254,36350300,High Ritual Art,고상의식술,高尚儀式術,,메인,마법,FALSE,,,0,FALSE
16255,63854005,Ready Fusion,레토르트 퓨전,簡素融合,,메인,마법,FALSE,준범용,범용,53,TRUE
16256,99243014,Synchro Overtake,싱크로 오버테이크,シンクロ・オーバーテイク,,메인,마법,FALSE,전용,싱크로,0,TRUE
16257,26237713,Pendulum Treasure,펜듈럼 트레져,ペンデュラム・トレジャー,,메인,마법,FALSE,전용,펜듈럼,1,TRUE
16258,62632427,Margin Trading,마진트레이드,信用取引,,메인,마법,FALSE,,,0,FALSE
16259,98020526,Majestic Mirage,세이비어 미라지,セイヴァー・ミラージュ,,메인,함정,FALSE,,,0,FALSE
16260,25415161,Springans Interluder,스프리건즈 인터루더,スプリガンズ・インタールーダー,,메인,함정,FALSE,전용,스프리건즈,0,TRUE
16261,51510279,Magikey Duo,이어진 마건,繋がれし魔鍵,,메인,함정,FALSE,전용,마건,0,TRUE
16262,98904974,Magikey Unlocking,마건정－언락－,魔鍵錠－解－,,메인,함정,FALSE,전용,마건,0,TRUE
16263,24393683,Gunkan Suship Daily Special,변덕스런 군관니기리,きまぐれ軍貫握り,,메인,함정,FALSE,전용,군관,0,TRUE
16264,50797682,Chronomaly Esperanza Glyph,오파츠 에스페란사 글리프,先史遺産石紋,,메인,함정,FALSE,전용,오파츠,0,TRUE
16265,97182396,Amaze Attraction Viking Vortex,A・∀・VV,A・∀・VV,,메인,함정,FALSE,전용,어메이즈먼트,0,TRUE
16266,23270035,Monster Assortment,몬스터어소트,モンスターアソート,,메인,함정,FALSE,,,0,FALSE
16267,50675040,Beast King Unleashed,수왕무진,獣王無塵,,메인,함정,FALSE,범용,범용,0,TRUE
16268,86060749,Stall Turn,스톨턴,ストールターン,,메인,함정,FALSE,,,0,FALSE
16269,22454453,Jar of Generosity,겸허한 단지,謙虚な瓶,,메인,함정,FALSE,,,0,FALSE
16271,85847157,Proof of Pruflas,프루프 프루플라스,プルーフ・プルフラス,,메인,효과,FALSE,,,0,FALSE
16272,12332865,Thron the Disciplined Angel,성좌천사 스톤,聖座天嗣ストン,,메인,효과,FALSE,,,0,FALSE
16273,58720904,Pendransaction,펜드라잭션,ペンドラザクション,,엑스트라,엑시즈,FALSE,전용,없음,0,TRUE
16274,84125619,Expendable Dai,맞찌르GUY,刺し違GUY,,메인,함정,FALSE,,,0,FALSE
16275,11110218,Terrors of the Underroot,저세상 너머,常世離レ,,메인,함정,FALSE,,,0,TRUE
16276,47504322,War Rock Wento,워크라이 웬토,ウォークライ・ウェント,,메인,효과,FALSE,전용,워크라이,0,TRUE
16277,84903021,War Rock Mammud,워크라이 맘무드,ウォークライ・マムード,,메인,효과,FALSE,전용,워크라이,0,TRUE
16278,10497636,War Rock Meteoragon,워크라이 메테오라곤,ウォークライ・メテオラゴン,,메인,효과,FALSE,전용,워크라이,0,TRUE
16279,47882774,War Rock Dignity,워크라이 디그니티,ウォークライ・ディグニティ,,메인,마법,FALSE,전용,워크라이,0,TRUE
16280,83880473,War Rock Spirit,워크라이 스피릿,ウォークライ・スピリッツ,,메인,마법,FALSE,전용,워크라이,0,TRUE
16281,19275188,War Rock Generations,워크라이 제너레이트,ウォークライ・ジェネレート,,메인,함정,FALSE,전용,워크라이,0,TRUE
16282,46660187,War Rock Big Blow,워크라이 빅블로우,ウォークライ・ビッグブロウ,,메인,함정,FALSE,전용,워크라이,0,TRUE
16283,72064891,"Curse of Dragon, the Magical Knight Dragon",마방 기룡 커스 오브 드래곤,魔道騎竜カース・オブ・ドラゴン,,엑스트라,융합,FALSE,기타,융합,0,TRUE
16284,19153590,Pile Armed Dragon,파일 암드 드래곤,パイル・アームド・ドラゴン,,메인,효과,FALSE,,,0,FALSE
